vehicle1-relx(m),vehicle1-rely(m),vehicle1-relvx(km/h),vehicle1-relvy(km/h),vehicle2-relx(m),vehicle2-rely(m),vehicle2-relvx(km/h),vehicle2-relvy(km/h),vehicle3-relx(m),vehicle3-rely(m),vehicle3-relvx(km/h),vehicle3-relvy(km/h),vehicle4-relx(m),vehicle4-rely(m),vehicle4-relvx(km/h),vehicle4-relvy(km/h),vehicle5-relx(m),vehicle5-rely(m),vehicle5-relvx(km/h),vehicle5-relvy(km/h),vehicle6-relx(m),vehicle6-rely(m),vehicle6-relvx(km/h),vehicle6-relvy(km/h),vehicle7-relx(m),vehicle7-rely(m),vehicle7-relvx(km/h),vehicle7-relvy(km/h),vehicle8-relx(m),vehicle8-rely(m),vehicle8-relvx(km/h),vehicle8-relvy(km/h),vehicle9-relx(m),vehicle9-rely(m),vehicle9-relvx(km/h),vehicle9-relvy(km/h),vehicle10-relx(m),vehicle10-rely(m),vehicle10-relvx(km/h),vehicle10-relvy(km/h),vehicle11-relx(m),vehicle11-rely(m),vehicle11-relvx(km/h),vehicle11-relvy(km/h),vehicle12-relx(m),vehicle12-rely(m),vehicle12-relvx(km/h),vehicle12-relvy(km/h),vehicle13-relx(m),vehicle13-rely(m),vehicle13-relvx(km/h),vehicle13-relvy(km/h),vehicle14-relx(m),vehicle14-rely(m),vehicle14-relvx(km/h),vehicle14-relvy(km/h),vehicle15-relx(m),vehicle15-rely(m),vehicle15-relvx(km/h),vehicle15-relvy(km/h),vehicle16-relx(m),vehicle16-rely(m),vehicle16-relvx(km/h),vehicle16-relvy(km/h),vehicle17-relx(m),vehicle17-rely(m),vehicle17-relvx(km/h),vehicle17-relvy(km/h),vehicle18-relx(m),vehicle18-rely(m),vehicle18-relvx(km/h),vehicle18-relvy(km/h),vehicle19-relx(m),vehicle19-rely(m),vehicle19-relvx(km/h),vehicle19-relvy(km/h),vehicle20-relx(m),vehicle20-rely(m),vehicle20-relvx(km/h),vehicle20-relvy(km/h),vehicle21-relx(m),vehicle21-rely(m),vehicle21-relvx(km/h),vehicle21-relvy(km/h)
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.8,-25.8,-2.4218,-6.5454,5.275,38.4,-3.42,6.3491,6,16.35,0,5.4,2.4,-29.8,-18,2.4,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.8,-26,-2.2254,-6.6109,5.35,38.6,-3.4363,6.5128,6,16.5,0,5.4,2.4,-30.266,-7.2,-9.1202,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.8,-26.2,-1.8328,-6.4146,5.425,38.8,-3.2728,6.7418,6,16.65,0,5.4,2.4,-30.734,-3.8571,-41.828,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,-26.4,-1.6363,-6.2837,5.5,39,-2.7818,6.7091,6,16.8,0,5.4,2.4,-31.2,0.84,-58.82,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,-26.6,-0.9163,-6.2182,5.575,39.2,-2.6837,6.6109,6,16.95,0,5.3018,2.4,-34.5,4.1237,-62.88,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,-26.6,-1.1128,-5.8909,5.65,39.4,-2.6509,6.4146,6,17.1,-0.3273,5.2363,2.4,-37.8,6.7746,-69.622,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,-26.8,-1.1782,-5.6946,5.725,39.6,-2.5037,6.2837,6,17.25,-0.2618,5.2691,2.2,-40.2,7.1346,-72.238,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,-27,-1.1128,-5.3018,5.8,39.8,-2.2663,6.2182,6,17.4,-0.1964,5.3837,1.2,-42.4,7.0363,-71.324,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,-27.2,-0.9163,-5.1054,5.8,39.8,-1.9637,6.2182,6,17.6,-0.1309,5.2363,1,-43.6,6.48,-66.371,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,-27.4,-0.9818,-5.1054,6,40,-1.9472,6.2837,6,17.6,-0.0655,5.2037,0.8,-45.4,5.4654,-57.928,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.4,-27.4,-0.9818,-4.9746,6,40.2,-1.5218,6.4146,6.2,17.8,0,5.2691,0.9,-46.9,3.6654,-48.371,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.4,-27.6,-0.9163,-4.7128,6,40.4,-1.1046,6.6109,6,18,0.0655,5.0891,1,-48.4,-0.4909,-43.232,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.4,-27.6,-0.7854,-4.32,6,40.6,-0.3927,6.8728,6,18.2,0.4582,5.04,1,-49.4,-4.2546,-35.935,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.4,-27.8,-0.9163,-4.1891,6,40.8,0.5236,7.2,6,18.2,0.7854,5.1054,1,-50.2,-6.5128,-28.963,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.4,-28,-1.2437,-3.9928,6.2,41,1.3746,7.2,6,18.4,1.0472,5.3672,1,-51.4,-8.4046,-21.128,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.4,-28,-1.3746,-4.1237,6,41.2,2.0946,7.2,6,18.6,1.5709,5.4328,1.2,-50.8,-9.7596,-14.053,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.4,-28.2,-1.7018,-4.1891,6,41.4,2.9454,7.2,6,18.6,1.5709,5.6291,2.4,-52.8,-10.997,-7.789,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.4,-28.2,-1.8982,-4.1891,5.8,41.6,3.8618,7.2,5.8,18.8,1.7672,5.9563,2.4,-51.6,-12.043,-2.88,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.2,-28.4,-2.2909,-4.1237,5.6,41.8,4.1237,7.2,5.8,19,1.8328,6.4146,2.72,-51.44,-12.272,-0.6218,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-28.4,-2.4872,-3.9928,5.6,42,4.4509,7.2,5.8,19.2,1.7672,6.2837,3.04,-51.28,-11.651,-0.6545,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-28.6,-2.4872,-3.8618,5.4,42.2,4.0582,7.2,5.6,19.4,1.8982,6.2837,3.36,-51.12,-10.146,-3.7309,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-28.8,-2.2909,-3.7309,5.2,42.4,3.6654,7.2,5.6,19.6,1.8328,6.4146,3.68,-50.96,-8.1166,-6.4146,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-28.8,-1.5709,-3.6,5,42.6,3.2728,7.2,5.6,19.8,1.5709,6.2837,4,-50.8,-7.5053,-13.483,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,-29,-1.0472,-3.1418,5.2,42.8,2.88,6.8728,5.6,20,1.8328,5.8909,4.1,-51.7,-6.3273,-18.982,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,-29,-0.72,-3.0763,5,43,2.5528,6.6109,5.6,20,1.8982,5.6291,4.2,-52.6,-5.1884,-24.232,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,-29,-0.6545,-2.6837,5,43.2,2.6182,6.4146,5.4,20.2,1.7672,5.4982,4.3,-53.5,-4.3898,-29.179,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,-29.2,-0.5236,-2.6837,5,43.4,2.6837,6.2837,5.4,20.4,2.16,5.4982,4.4,-54.4,-3.6436,-33.054,11,-34.2,0,0,6.2,-24.8,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-29.2,-0.3273,-2.7491,4.8,43.6,3.1418,6.2182,5.4,20.6,2.3563,5.6291,4.4666,-55.4,-3.2,-35.64,10.933,-33.8,2.4,14.4,6.0666,-24.666,4.8,4.8,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,-29.2,-0.0655,-2.5528,4.8,43.6,3.9928,6.2182,5.2,20.6,2.6837,5.8909,4.5334,-56.4,-3.1285,-36.9,10.867,-33.4,3.36,14.4,5.9334,-24.534,3.84,3.84,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,-29.4,-0.4582,-2.4872,4.8,43.8,4.4509,5.9563,5.2,20.8,3.0763,5.9563,4.6,-57.4,-3.36,-38.16,10.8,-33,4.0285,15.171,5.8,-24.4,2.4,3.6857,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,-29.4,-0.7854,-2.2254,4.4,44,5.4982,6.1528,5.2,21,3.4691,5.8254,4.8,-58.6,-3.6,-39.6,10.6,-32.6,3.68,15.48,5.8,-24.4,0.28,3.64,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,-29.6,-1.0472,-2.0946,4.4,44.2,6.3491,6.0872,5,21.2,4.1891,5.8254,4.8,-59.6,-3.6,-39.6,10.4,-32.2,3.2509,15.382,5.8,-24.2,0.0218,3.9491,4,-27.2,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,-29.6,-1.5709,-2.0946,4.2,44.4,6.9382,6.1528,5,21.4,4.5163,5.9563,0,-0,0,0,10.4,-31.6,3.2509,15.709,5.8,-24.2,-1.1564,3.8836,4,-29,0,-61.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.2,-29.6,-1.8982,-1.8982,4,44.6,7.92,6.3491,4.8,21.6,4.7782,6.2182,0,-0,0,0,10.4,-31.2,3.0545,15.906,6,-24,-2.0073,3.6873,4,-30.6,-3.6,-59.04,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-29.6,-2.3563,-1.8328,3.8,44.6,8.1821,5.9563,4.6,21.6,5.3018,5.8909,0,-0,0,0,10.2,-30.8,2.6837,15.971,6.2,-24,-2.16,3.7309,4.2,-32.2,-4.3714,-59.657,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-29.6,-2.6182,-1.8982,3.4,45,8.051,5.6946,4.4,21.8,5.3672,5.6946,0,-0,0,0,10.2,-30.4,2.4872,15.906,6,-23.8,-1.9637,3.6654,4.4,-33.8,-4.8,-60.12,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-29.8,-2.6837,-1.7672,3.2,45,8.2476,5.2363,4.2,22,5.3018,5.6291,0,-0,0,0,10.2,-30,2.3563,15.382,6,-23.6,-1.6363,3.2728,4.6,-35.6,-4.9746,-60.414,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-29.8,-2.5528,-2.16,3,45.2,8.051,4.9746,4.2,22.2,5.4328,5.3672,0,-0,0,0,10,-29.4,2.0291,14.792,6.4,-23.6,-1.1782,2.9454,4.6,-37.2,-5.3018,-60.611,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-29.8,-2.2254,-2.3563,2.6,45.4,7.789,4.9091,4,22.4,5.3672,5.3018,0,-0,0,0,10,-29,2.2254,14.531,6.4,-23.6,-0.2618,2.3563,4.8,-39,-6.8072,-60.218,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30,-1.7018,-2.3563,2.6,45.4,7.1346,4.7128,3.8,22.4,5.1054,5.4328,0,-0,0,0,10,-28.6,1.8328,14.269,6.2,-23.4,0.3273,1.8982,5,-40.6,-9.491,-57.403,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30,-1.3746,-2.16,2.4,45.6,6.48,4.3854,3.8,22.6,5.04,5.04,0,-0,0,0,9.8,-28.2,2.2909,14.008,6.2,-23.4,0.5236,1.2437,5.2,-42.4,-8.1166,-58.517,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30,-0.9163,-2.0946,2.2,45.6,6.2182,4.32,3.6,22.8,4.8437,4.8437,0,-0,0,0,9.8,-28,2.4872,13.418,6.2,-23.4,1.0472,0.7854,5.2,-44,-6.6763,-59.237,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30.2,-0.3273,-2.16,2,45.8,6.0218,4.1891,3.4,22.8,4.9091,4.5163,0,-0,0,0,10,-27.6,2.7491,12.895,6.2,-23.4,1.5709,0.5891,5.4,-45.8,-5.5637,-60.283,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30.2,0,-2.3563,1.8,46,5.5637,3.9928,3.2,23,4.8437,4.4509,0,-0,0,0,9.6,-27.2,3.0763,12.829,6,-23.4,1.3091,0.3273,6.4,-47,-4.3854,-61.266,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30.2,0,-2.2909,1.8,46,5.6291,3.7963,3.2,23.2,4.9746,4.6472,0,-0,0,0,9.8,-26.8,3.4691,12.895,6,-23.4,0.5891,0,7.6,-47.2,-2.8146,-62.509,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30.2,0.3273,-2.6837,1.6,46.2,5.4982,3.6,3,23.2,5.3018,4.3854,0,-0,0,0,9.4,-26.4,3.2072,12.763,6,-23.4,0.1964,0,5.6,-51,-1.6363,-63.622,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30.4,0.2618,-3.1418,1.4,46.2,5.8254,3.4037,3,23.4,5.4328,4.3854,0,-0,0,0,9.4,-26.2,3.7309,12.829,6,-23.4,0.4582,0,5.6,-52.6,-2.8146,-41.694,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30.4,0.1964,-2.9454,1.2,46.4,6.2182,3.2072,2.8,23.4,5.3672,4.32,0,-0,0,0,9.2,-25.8,3.9272,12.371,6,-23.4,0.5891,0,5.8,-54.4,-3.2728,-21.6,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30.6,0.1309,-3.2072,1.2,46.4,6.6763,3.0109,2.6,23.6,5.4982,3.8618,0,-0,0,0,9.2,-25.4,3.7309,12.109,6,-23.4,0.5891,-0.3273,6,-56.2,-3.4037,-3.8618,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30.6,0.0655,-3.2072,1,46.4,6.8728,2.88,2.4,23.8,5.8254,3.7309,0,-0,0,0,9,-25,3.8618,12.043,6.2,-23.4,0.8509,-0.5891,5.8,-58,-4.8437,11.782,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-30.8,0,-3.2728,0.8,46.6,7.1346,2.4872,2.2,23.8,5.9563,3.9272,0,-0,0,0,9.2,-24.8,3.6,11.848,6.2,-23.4,1.0472,-0.7854,6,-59.8,-7.6579,27.294,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-31,-0.0655,-3.0109,0.4,46.6,7.0691,2.5528,2,24,6.2182,3.7309,0,-0,0,0,8.8,-24.4,3.3382,11.912,5.8,-23.4,0.8509,-1.2437,7.4,-47.4,-7.0691,35.215,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30.8,-0.1309,-3.1418,0.2,46.8,7.0691,2.3563,2,24,5.8909,3.5346,0,-0,0,0,8.8,-24.2,3.4691,11.52,5.8,-23.4,1.3091,-1.5709,7.4,-47.6,-5.3018,39.011,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-31,-0.1964,-3.2728,0,46.8,7.1346,2.2909,1.8,24,5.6946,3.0109,0,-0,0,0,8.6,-23.8,3.9272,11.062,5.8,-23.6,1.6363,-1.7672,7.4,-47.6,-3.8618,37.44,9.4,12,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-31,-0.2618,-3.7309,0,46.8,6.8728,2.0291,1.6,24.2,5.6291,2.88,0,-0,0,0,8.6,-23.4,3.9928,10.603,5.8,-23.6,1.5054,-2.16,7.4,-47.8,-1.7672,29.978,9.1,13.7,10.8,61.2,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
